Duration,Count
223.85000610351562,16
222.76666259765625,16
186.0500030517578,16
222.8000030517578,16
379.0,16
393.0,16
223.5,16
260.8500061035156,16
185.28334045410156,16
264.8999938964844,16
223.88333129882812,16
184.21665954589844,16
233.25,16
224.3000030517578,16
233.0833282470703,16
184.78334045410156,16
224.51666259765625,16
224.5500030517578,16
224.63333129882812,16
232.9499969482422,16
232.88333129882812,16
242.13333129882812,16
228.93333435058594,16
197.0500030517578,16
198.88333129882812,16
195.39999389648438,16
244.8000030517578,16
254.23333740234375,16
217.48333740234375,16
367.0,16
217.3333282470703,16
217.36666870117188,16
195.61666870117188,16
198.46665954589844,16
197.86666870117188,16
195.8000030517578,16
248.9166717529297,16
195.81666564941406,16
195.9166717529297,16
197.98333740234375,16
218.13333129882812,16
196.3000030517578,16
218.0500030517578,16
218.11666870117188,16
217.68333435058594,16
252.11666870117188,16
195.1666717529297,16
249.60000610351562,16
195.0833282470703,16
217.1666717529297,16
199.0833282470703,16
245.4166717529297,15
222.31666564941406,15
224.35000610351562,15
234.48333740234375,15
216.85000610351562,15
204.06666564941406,15
213.31666564941406,15
184.73333740234375,15
234.60000610351562,15
224.5,15
197.93333435058594,15
199.6666717529297,15
222.36666870117188,15
247.78334045410156,15
222.28334045410156,15
207.68333435058594,15
224.8333282470703,15
222.18333435058594,15
217.76666259765625,15
224.85000610351562,15
198.03334045410156,15
224.9166717529297,15
208.39999389648438,15
213.4166717529297,15
213.43333435058594,15
225.06666564941406,15
222.3333282470703,15
223.93333435058594,15
224.13333129882812,15
223.96665954589844,15
199.9166717529297,15
222.61666870117188,15
234.1999969482422,15
223.1999969482422,15
234.10000610351562,15
216.78334045410156,15
211.5833282470703,15
223.31666564941406,15
197.5833282470703,15
223.5500030517578,15
186.38333129882812,15
223.60000610351562,15
218.63333129882812,15
234.0833282470703,15
211.01666259765625,15
233.88333129882812,15
197.23333740234375,15
203.8000030517578,15
215.43333435058594,15
197.71665954589844,15
222.46665954589844,15
197.78334045410156,15
234.39999389648438,15
215.3000030517578,15
186.18333435058594,15
216.9499969482422,15
211.88333129882812,15
207.46665954589844,15
211.43333435058594,15
214.4499969482422,15
387.0,15
230.6999969482422,15
206.73333740234375,15
214.35000610351562,15
213.98333740234375,15
198.81666564941406,15
205.4499969482422,15
230.5,15
230.48333740234375,15
227.1666717529297,15
227.21665954589844,15
230.43333435058594,15
227.48333740234375,15
227.53334045410156,15
230.14999389648438,15
205.73333740234375,15
227.8000030517578,15
211.31666564941406,15
230.01666259765625,15
229.85000610351562,15
214.11666870117188,15
206.31666564941406,15
228.1999969482422,15
228.4499969482422,15
229.48333740234375,15
228.64999389648438,15
206.01666259765625,15
229.23333740234375,15
205.28334045410156,15
217.0833282470703,15
232.11666870117188,15
213.81666564941406,15
232.03334045410156,15
231.98333740234375,15
213.51666259765625,15
204.56666564941406,15
343.0,15
221.98333740234375,15
214.89999389648438,15
225.64999389648438,15
207.28334045410156,15
214.86666870117188,15
214.85000610351562,15
231.6999969482422,15
251.26666259765625,15
231.68333435058594,15
204.76666259765625,15
199.56666564941406,15
225.8000030517578,15
213.71665954589844,15
198.31666564941406,15
226.11666870117188,15
226.1666717529297,15
231.23333740234375,15
198.4499969482422,15
217.03334045410156,15
213.76666259765625,15
226.35000610351562,15
205.1666717529297,15
206.81666564941406,15
214.51666259765625,15
198.23333740234375,15
222.5,15
235.43333435058594,15
195.28334045410156,15
237.68333435058594,15
237.63333129882812,15
220.38333129882812,15
201.18333435058594,15
218.39999389648438,15
237.38333129882812,15
212.6666717529297,15
220.5,15
209.06666564941406,15
215.8000030517578,15
190.1666717529297,15
215.98333740234375,15
193.5,15
220.56666564941406,15
196.39999389648438,15
219.0500030517578,15
209.03334045410156,15
219.51666259765625,15
211.86666870117188,15
211.6999969482422,15
196.53334045410156,15
208.9166717529297,15
209.8333282470703,15
201.25,15
220.88333129882812,15
192.86666870117188,15
218.3333282470703,15
212.26666259765625,15
195.68333435058594,15
219.61666870117188,15
209.56666564941406,15
212.36666870117188,15
195.51666259765625,15
200.48333740234375,15
201.38333129882812,15
219.88333129882812,15
209.46665954589844,15
201.9499969482422,15
201.78334045410156,15
210.61666870117188,15
209.78334045410156,15
209.4499969482422,15
201.86666870117188,15
191.06666564941406,15
239.0833282470703,15
200.53334045410156,15
193.25,15
212.46665954589844,15
202.43333435058594,15
189.86666870117188,15
239.88333129882812,15
339.0,15
200.85000610351562,15
221.46665954589844,15
245.10000610351562,15
221.5,15
221.5500030517578,15
202.81666564941406,15
221.56666564941406,15
241.9499969482422,15
235.89999389648438,15
221.73333740234375,15
200.81666564941406,15
218.48333740234375,15
221.8000030517578,15
215.5833282470703,15
210.3333282470703,15
202.96665954589844,15
221.86666870117188,15
208.5833282470703,15
235.56666564941406,15
218.60000610351562,15
200.6999969482422,15
221.9166717529297,15
200.6666717529297,15
218.35000610351562,15
240.26666259765625,15
236.6666717529297,15
196.5833282470703,15
221.0500030517578,15
259.1499938964844,15
236.73333740234375,15
196.8333282470703,15
210.03334045410156,15
356.0,15
202.63333129882812,15
221.26666259765625,15
240.4166717529297,15
221.38333129882812,15
212.01666259765625,15
210.0500030517578,15
214.1999969482422,14
180.31666564941406,14
230.98333740234375,14
230.96665954589844,14
229.26666259765625,14
209.68333435058594,14
214.0500030517578,14
209.6999969482422,14
230.21665954589844,14
206.5500030517578,14
249.0500030517578,14
229.31666564941406,14
212.21665954589844,14
249.25,14
209.73333740234375,14
212.11666870117188,14
241.10000610351562,14
211.8000030517578,14
212.13333129882812,14
214.13333129882812,14
239.71665954589844,14
206.6999969482422,14
230.5500030517578,14
214.14999389648438,14
230.61666870117188,14
206.60000610351562,14
206.4499969482422,14
241.46665954589844,14
242.61666870117188,14
243.3000030517578,14
210.0833282470703,14
213.96665954589844,14
238.28334045410156,14
238.73333740234375,14
231.14999389648438,14
254.5,14
247.73333740234375,14
233.1666717529297,14
247.6666717529297,14
233.31666564941406,14
236.9166717529297,14
233.71665954589844,14
233.78334045410156,14
236.61666870117188,14
247.61666870117188,14
210.75,14
269.3166809082031,14
244.85000610351562,14
236.3000030517578,14
208.0833282470703,14
212.88333129882812,14
208.10000610351562,14
213.13333129882812,14
213.0833282470703,14
210.98333740234375,14
236.18333435058594,14
212.89999389648438,14
210.88333129882812,14
213.03334045410156,14
212.93333435058594,14
208.5,14
234.85000610351562,14
234.96665954589844,14
212.96665954589844,14
208.98333740234375,14
233.01666259765625,14
211.11666870117188,14
207.31666564941406,14
254.98333740234375,14
243.85000610351562,14
231.31666564941406,14
179.48333740234375,14
231.36666870117188,14
207.1666717529297,14
231.38333129882812,14
238.53334045410156,14
231.60000610351562,14
238.51666259765625,14
254.63333129882812,14
243.89999389648438,14
212.4166717529297,14
208.43333435058594,14
232.98333740234375,14
231.9499969482422,14
209.3000030517578,14
237.73333740234375,14
207.43333435058594,14
213.5,14
210.6666717529297,14
207.56666564941406,14
232.46665954589844,14
209.18333435058594,14
237.51666259765625,14
237.39999389648438,14
232.9166717529297,14
213.36666870117188,14
236.4166717529297,14
217.13333129882812,14
214.21665954589844,14
219.5500030517578,14
221.88333129882812,14
215.56666564941406,14
277.1666564941406,14
202.88333129882812,14
215.6666717529297,14
202.73333740234375,14
221.4499969482422,14
215.6999969482422,14
215.73333740234375,14
220.9499969482422,14
220.6999969482422,14
190.4499969482422,14
220.43333435058594,14
190.63333129882812,14
412.0,14
220.31666564941406,14
220.25,14
220.03334045410156,14
357.0,14
221.89999389648438,14
203.11666870117188,14
215.4499969482422,14
224.01666259765625,14
215.0500030517578,14
204.21665954589844,14
224.6666717529297,14
204.1999969482422,14
215.1666717529297,14
224.38333129882812,14
224.1666717529297,14
224.0500030517578,14
215.28334045410156,14
222.43333435058594,14
223.9166717529297,14
215.35000610351562,14
223.6666717529297,14
203.61666870117188,14
223.3000030517578,14
223.10000610351562,14
222.9499969482422,14
222.78334045410156,14
191.96665954589844,14
192.36666870117188,14
204.43333435058594,14
192.5,14
196.5,14
217.85000610351562,14
200.06666564941406,14
196.89999389648438,14
217.8000030517578,14
196.96665954589844,14
217.6999969482422,14
197.51666259765625,14
197.64999389648438,14
197.6999969482422,14
197.85000610351562,14
216.88333129882812,14
198.28334045410156,14
217.43333435058594,14
198.53334045410156,14
217.23333740234375,14
199.38333129882812,14
198.93333435058594,14
199.01666259765625,14
217.98333740234375,14
196.13333129882812,14
218.14999389648438,14
193.98333740234375,14
192.60000610351562,14
192.81666564941406,14
192.9166717529297,14
201.31666564941406,14
219.11666870117188,14
216.38333129882812,14
193.64999389648438,14
216.4499969482422,14
218.8333282470703,14
195.46665954589844,14
194.18333435058594,14
218.78334045410156,14
218.75,14
218.71665954589844,14
218.6999969482422,14
218.6666717529297,14
218.4166717529297,14
216.60000610351562,14
225.1999969482422,14
221.36666870117188,14
183.98333740234375,14
227.3000030517578,14
214.81666564941406,14
214.78334045410156,14
225.81666564941406,14
226.01666259765625,14
226.1999969482422,14
226.28334045410156,14
214.63333129882812,14
226.46665954589844,14
226.48333740234375,14
226.81666564941406,14
226.9499969482422,14
227.38333129882812,14
204.5833282470703,14
227.43333435058594,14
205.68333435058594,14
227.86666870117188,14
227.96665954589844,14
228.11666870117188,14
228.18333435058594,14
214.3000030517578,14
228.5,14
228.56666564941406,14
228.78334045410156,14
214.23333740234375,14
394.0,14
211.39999389648438,14
225.43333435058594,14
204.48333740234375,14
225.39999389648438,14
214.98333740234375,14
214.9166717529297,14
225.5833282470703,13
227.14999389648438,13
240.48333740234375,13
240.64999389648438,13
240.73333740234375,13
224.68333435058594,13
227.36666870117188,13
256.3999938964844,13
216.48333740234375,13
241.48333740234375,13
268.79998779296875,13
241.51666259765625,13
214.3333282470703,13
241.8000030517578,13
218.73333740234375,13
242.10000610351562,13
224.76666259765625,13
230.3333282470703,13
255.88333129882812,13
242.39999389648438,13
242.46665954589844,13
242.56666564941406,13
227.39999389648438,13
227.11666870117188,13
218.9499969482422,13
240.23333740234375,13
214.01666259765625,13
226.8333282470703,13
230.56666564941406,13
212.1999969482422,13
226.9166717529297,13
238.8333282470703,13
238.85000610351562,13
219.3333282470703,13
238.89999389648438,13
226.93333435058594,13
216.21665954589844,13
212.14999389648438,13
219.21665954589844,13
239.4166717529297,13
216.31666564941406,13
239.5833282470703,13
239.63333129882812,13
239.64999389648438,13
239.68333435058594,13
214.36666870117188,13
226.96665954589844,13
216.5500030517578,13
232.78334045410156,13
232.73333740234375,13
242.75,13
226.75,13
245.71665954589844,13
246.38333129882812,13
229.68333435058594,13
228.26666259765625,13
217.5833282470703,13
246.48333740234375,13
246.93333435058594,13
229.6666717529297,13
229.63333129882812,13
217.5500030517578,13
229.60000610351562,13
228.3000030517578,13
217.51666259765625,13
229.5500030517578,13
406.0,13
211.4499969482422,13
232.43333435058594,13
249.23333740234375,13
229.43333435058594,13
232.14999389648438,13
250.0500030517578,13
228.89999389648438,13
232.38333129882812,13
245.60000610351562,13
217.71665954589844,13
253.36666870117188,13
230.0500030517578,13
242.81666564941406,13
227.5500030517578,13
216.63333129882812,13
243.56666564941406,13
243.81666564941406,13
218.1999969482422,13
218.1666717529297,13
224.8000030517578,13
216.6999969482422,13
230.13333129882812,13
211.73333740234375,13
217.78334045410156,13
244.11666870117188,13
232.6999969482422,13
229.9166717529297,13
224.98333740234375,13
244.51666259765625,13
253.9166717529297,13
225.03334045410156,13
229.8333282470703,13
244.89999389648438,13
232.5,13
238.81666564941406,13
226.5833282470703,13
231.76666259765625,13
360.0,13
235.39999389648438,13
225.8333282470703,13
235.4166717529297,13
221.9499969482422,13
231.35000610351562,13
231.3333282470703,13
259.4666748046875,13
235.68333435058594,13
235.71665954589844,13
235.86666870117188,13
225.98333740234375,13
221.81666564941406,13
213.63333129882812,13
214.93333435058594,13
215.64999389648438,13
226.06666564941406,13
226.10000610351562,13
224.3333282470703,13
228.9166717529297,13
236.39999389648438,13
215.68333435058594,13
214.96665954589844,13
221.14999389648438,13
222.01666259765625,13
235.23333740234375,13
222.06666564941406,13
225.78334045410156,13
213.23333740234375,13
223.6999969482422,13
225.6666717529297,13
233.51666259765625,13
213.14999389648438,13
225.76666259765625,13
233.35000610351562,13
231.53334045410156,13
222.85000610351562,13
234.35000610351562,13
213.06666564941406,13
362.0,13
234.36666870117188,13
231.9166717529297,13
234.4166717529297,13
215.48333740234375,13
234.56666564941406,13
222.3000030517578,13
222.13333129882812,13
222.0833282470703,13
215.51666259765625,13
383.0,13
221.11666870117188,13
220.98333740234375,13
226.3000030517578,13
220.21665954589844,13
220.3333282470703,13
237.71665954589844,13
231.03334045410156,13
237.93333435058594,13
226.43333435058594,13
212.51666259765625,13
220.3000030517578,13
238.21665954589844,13
220.23333740234375,13
232.25,13
216.01666259765625,13
220.35000610351562,13
220.0833282470703,13
225.4499969482422,13
257.98333740234375,13
219.89999389648438,13
219.86666870117188,13
230.71665954589844,13
212.3333282470703,13
238.61666870117188,13
219.73333740234375,13
226.56666564941406,13
237.6666717529297,13
237.61666870117188,13
231.13333129882812,13
226.3333282470703,13
236.81666564941406,13
212.85000610351562,13
220.89999389648438,13
236.9499969482422,13
258.75,13
220.85000610351562,13
237.03334045410156,13
237.06666564941406,13
258.6499938964844,13
237.21665954589844,13
237.26666259765625,13
215.89999389648438,13
237.3000030517578,13
220.61666870117188,13
220.5833282470703,13
220.51666259765625,13
213.3333282470703,13
220.4499969482422,13
231.0500030517578,13
220.4166717529297,13
237.4166717529297,13
214.61666870117188,13
212.4499969482422,13
211.85000610351562,13
201.5833282470703,13
208.6999969482422,13
190.0500030517578,13
208.89999389648438,13
209.01666259765625,13
204.39999389648438,13
193.1666717529297,13
209.25,13
204.1666717529297,13
204.13333129882812,13
194.39999389648438,13
209.35000610351562,13
203.98333740234375,13
194.60000610351562,13
209.4166717529297,13
209.43333435058594,13
194.81666564941406,13
194.9166717529297,13
209.53334045410156,13
209.60000610351562,13
209.61666870117188,13
203.68333435058594,13
209.71665954589844,13
208.86666870117188,13
1439.0,13
196.23333740234375,13
204.68333435058594,13
206.63333129882812,13
206.35000610351562,13
206.8000030517578,13
206.86666870117188,13
206.96665954589844,13
201.61666870117188,13
206.13333129882812,13
376.0,13
418.0,13
205.75,13
207.38333129882812,13
205.39999389648438,13
207.64999389648438,13
280.3666687011719,13
207.76666259765625,13
207.8333282470703,13
207.89999389648438,13
187.23333740234375,13
208.06666564941406,13
204.81666564941406,13
204.6999969482422,13
209.81666564941406,13
204.38333129882812,13
199.4166717529297,13
211.25,13
202.23333740234375,13
271.26666259765625,13
210.35000610351562,13
197.48333740234375,13
211.13333129882812,13
201.0833282470703,13
196.93333435058594,13
202.25,13
201.21665954589844,13
202.64999389648438,13
210.85000610351562,13
200.28334045410156,13
203.01666259765625,13
196.4166717529297,13
202.51666259765625,13
270.1499938964844,13
210.5,13
446.0,13
211.3333282470703,13
270.95001220703125,12
223.48333740234375,12
216.96665954589844,12
223.63333129882812,12
223.53334045410156,12
217.06666564941406,12
223.25,12
223.11666870117188,12
222.8333282470703,12
224.25,12
222.71665954589844,12
222.60000610351562,12
222.5500030517578,12
222.4166717529297,12
222.25,12
401.0,12
222.1999969482422,12
224.11666870117188,12
272.0833435058594,12
200.35000610351562,12
216.36666870117188,12
227.1999969482422,12
263.7833251953125,12
226.78334045410156,12
226.64999389648438,12
226.53334045410156,12
201.3333282470703,12
226.4499969482422,12
285.3166809082031,12
226.0500030517578,12
225.93333435058594,12
264.20001220703125,12
224.36666870117188,12
216.39999389648438,12
225.61666870117188,12
225.31666564941406,12
225.3000030517578,12
225.28334045410156,12
222.0500030517578,12
200.71665954589844,12
216.5833282470703,12
224.48333740234375,12
200.5500030517578,12
225.0500030517578,12
221.31666564941406,12
199.23333740234375,12
415.0,12
192.28334045410156,12
219.35000610351562,12
217.38333129882812,12
218.93333435058594,12
198.14999389648438,12
217.56666564941406,12
218.89999389648438,12
194.25,12
217.61666870117188,12
217.75,12
197.18333435058594,12
272.54998779296875,12
217.8333282470703,12
218.5833282470703,12
217.86666870117188,12
196.64999389648438,12
218.5,12
218.4499969482422,12
218.43333435058594,12
195.6666717529297,12
196.28334045410156,12
218.26666259765625,12
218.21665954589844,12
191.64999389648438,12
227.25,12
198.48333740234375,12
220.86666870117188,12
221.68333435058594,12
221.63333129882812,12
221.53334045410156,12
221.4166717529297,12
218.18333435058594,12
221.06666564941406,12
221.03334045410156,12
189.4499969482422,12
199.14999389648438,12
220.93333435058594,12
220.71665954589844,12
219.9499969482422,12
198.96665954589844,12
220.68333435058594,12
198.76666259765625,12
217.35000610351562,12
220.53334045410156,12
190.56666564941406,12
220.36666870117188,12
220.1666717529297,12
220.13333129882812,12
266.25,12
227.23333740234375,12
211.36666870117188,12
227.26666259765625,12
242.64999389648438,12
256.26666259765625,12
241.5,12
241.73333740234375,12
241.76666259765625,12
372.0,12
242.48333740234375,12
242.6999969482422,12
398.0,12
243.01666259765625,12
243.14999389648438,12
255.10000610351562,12
243.38333129882812,12
243.4166717529297,12
243.48333740234375,12
241.35000610351562,12
256.54998779296875,12
240.78334045410156,12
240.61666870117188,12
256.8333435058594,12
256.8500061035156,12
256.8833312988281,12
240.31666564941406,12
257.01666259765625,12
257.3833312988281,12
257.3999938964844,12
239.6999969482422,12
239.3000030517578,12
239.18333435058594,12
238.8000030517578,12
238.71665954589844,12
238.68333435058594,12
254.85000610351562,12
254.64999389648438,12
244.06666564941406,12
252.03334045410156,12
249.88333129882812,12
249.98333740234375,12
249.06666564941406,12
250.5500030517578,12
250.73333740234375,12
250.98333740234375,12
248.51666259765625,12
364.0,12
251.39999389648438,12
248.1666717529297,12
247.89999389648438,12
371.0,12
247.53334045410156,12
247.46665954589844,12
252.10000610351562,12
450.0,12
247.1666717529297,12
246.68333435058594,12
246.60000610351562,12
246.28334045410156,12
252.9166717529297,12
252.93333435058594,12
245.85000610351562,12
245.81666564941406,12
253.06666564941406,12
245.63333129882812,12
245.51666259765625,12
365.0,12
245.3333282470703,12
253.71665954589844,12
238.5500030517578,12
258.0666809082031,12
227.4166717529297,12
230.60000610351562,12
229.88333129882812,12
361.0,12
230.25,12
230.28334045410156,12
230.51666259765625,12
230.53334045410156,12
230.63333129882812,12
238.25,12
293.7833251953125,12
230.8000030517578,12
231.4499969482422,12
231.46665954589844,12
231.61666870117188,12
231.8333282470703,12
229.81666564941406,12
229.73333740234375,12
229.6999969482422,12
425.0,12
229.5833282470703,12
229.56666564941406,12
229.38333129882812,12
229.21665954589844,12
229.1999969482422,12
229.14999389648438,12
228.85000610351562,12
263.29998779296875,12
228.76666259765625,12
228.46665954589844,12
228.38333129882812,12
227.81666564941406,12
227.63333129882812,12
231.85000610351562,12
232.06666564941406,12
232.0833282470703,12
235.60000610351562,12
238.23333740234375,12
384.0,12
373.0,12
258.4666748046875,12
237.31666564941406,12
237.14999389648438,12
237.11666870117188,12
236.8333282470703,12
236.6999969482422,12
236.48333740234375,12
236.31666564941406,12
236.01666259765625,12
235.96665954589844,12
235.75,12
235.35000610351562,12
232.3333282470703,12
235.3333282470703,12
234.9166717529297,12
234.86666870117188,12
234.81666564941406,12
234.6666717529297,12
260.23333740234375,12
340.0,12
233.96665954589844,12
233.0500030517578,12
232.96665954589844,12
341.0,12
232.75,12
232.64999389648438,12
232.48333740234375,12
263.1666564941406,12
249.73333740234375,12
211.51666259765625,12
209.3333282470703,12
213.64999389648438,12
205.21665954589844,12
210.14999389648438,12
203.25,12
203.1666717529297,12
209.63333129882812,12
215.5500030517578,12
208.26666259765625,12
215.60000610351562,12
210.28334045410156,12
209.85000610351562,12
210.9499969482422,12
213.9166717529297,12
213.93333435058594,12
213.9499969482422,12
202.28334045410156,12
215.81666564941406,12
206.68333435058594,12
206.6666717529297,12
208.60000610351562,12
205.18333435058594,12
210.4499969482422,12
211.71665954589844,12
209.11666870117188,12
209.9166717529297,12
212.10000610351562,12
207.85000610351562,12
215.0833282470703,12
204.5500030517578,12
204.63333129882812,12
214.88333129882812,12
213.35000610351562,12
207.78334045410156,12
211.81666564941406,12
203.85000610351562,12
211.1999969482422,12
207.63333129882812,12
213.4499969482422,12
207.53334045410156,12
207.48333740234375,12
270.0833435058594,12
270.1000061035156,12
207.21665954589844,12
215.26666259765625,12
202.10000610351562,12
210.6999969482422,12
269.5833435058594,12
211.89999389648438,12
215.96665954589844,12
212.9166717529297,12
206.28334045410156,12
212.81666564941406,12
205.86666870117188,12
202.03334045410156,12
212.78334045410156,12
221.3000030517578,11
214.68333435058594,11
262.73333740234375,11
221.5833282470703,11
225.25,11
225.26666259765625,11
244.68333435058594,11
221.28334045410156,11
221.51666259765625,11
230.73333740234375,11
214.26666259765625,11
276.6833190917969,11
225.88333129882812,11
276.5833435058594,11
242.1999969482422,11
247.5,11
211.53334045410156,11
246.26666259765625,11
230.89999389648438,11
285.8500061035156,11
214.6666717529297,11
221.6666717529297,11
256.01666259765625,11
241.85000610351562,11
246.5,11
230.06666564941406,11
240.75,11
226.13333129882812,11
230.1999969482422,11
246.43333435058594,11
241.93333435058594,11
213.5500030517578,11
230.26666259765625,11
251.36666870117188,11
380.0,11
225.35000610351562,11
239.31666564941406,11
230.39999389648438,11
255.96665954589844,11
230.4166717529297,11
221.76666259765625,11
247.43333435058594,11
221.75,11
282.8500061035156,11
253.89999389648438,11
248.4499969482422,11
221.6999969482422,11
230.9166717529297,11
257.6833190917969,11
262.23333740234375,11
242.53334045410156,11
220.60000610351562,11
231.89999389648438,11
251.88333129882812,11
250.88333129882812,11
209.86666870117188,11
264.3166809082031,11
275.2833251953125,11
232.01666259765625,11
255.61666870117188,11
214.9499969482422,11
225.48333740234375,11
225.75,11
213.28334045410156,11
232.10000610351562,11
206.06666564941406,11
399.0,11
261.8666687011719,11
232.18333435058594,11
225.60000610351562,11
212.60000610351562,11
220.26666259765625,11
213.26666259765625,11
231.88333129882812,11
220.63333129882812,11
231.81666564941406,11
225.6999969482422,11
231.11666870117188,11
257.73333740234375,11
231.25,11
239.01666259765625,11
238.98333740234375,11
231.43333435058594,11
213.39999389648438,11
247.60000610351562,11
231.48333740234375,11
248.5833282470703,11
248.60000610351562,11
231.5,11
238.96665954589844,11
240.6666717529297,11
250.9499969482422,11
220.8333282470703,11
225.4166717529297,11
231.73333740234375,11
262.0833435058594,11
204.71665954589844,11
262.0666809082031,11
239.36666870117188,11
226.18333435058594,11
210.26666259765625,11
223.8333282470703,11
263.76666259765625,11
240.36666870117188,11
224.06666564941406,11
223.98333740234375,11
223.9499969482422,11
253.96665954589844,11
264.8833312988281,11
247.88333129882812,11
227.73333740234375,11
239.98333740234375,11
239.96665954589844,11
222.23333740234375,11
214.10000610351562,11
227.85000610351562,11
223.73333740234375,11
423.0,11
226.4166717529297,11
239.85000610351562,11
228.03334045410156,11
239.81666564941406,11
239.76666259765625,11
223.51666259765625,11
269.6833190917969,11
252.18333435058594,11
224.71665954589844,11
227.3333282470703,11
226.6999969482422,11
226.73333740234375,11
256.9666748046875,11
244.5500030517578,11
286.6833190917969,11
227.0833282470703,11
251.75,11
227.13333129882812,11
206.48333740234375,11
240.1666717529297,11
226.6666717529297,11
281.3833312988281,11
268.1499938964844,11
247.8000030517578,11
241.11666870117188,11
247.81666564941406,11
206.43333435058594,11
264.6833190917969,11
224.6999969482422,11
240.13333129882812,11
224.18333435058594,11
205.3000030517578,11
228.3333282470703,11
223.43333435058594,11
213.75,11
226.21665954589844,11
241.5833282470703,11
229.3000030517578,11
254.46665954589844,11
252.4499969482422,11
263.1333312988281,11
229.46665954589844,11
222.53334045410156,11
213.6999969482422,11
229.64999389648438,11
257.5833435058594,11
247.68333435058594,11
247.35000610351562,11
207.10000610351562,11
229.78334045410156,11
212.1666717529297,11
207.1999969482422,11
225.01666259765625,11
239.39999389648438,11
224.61666870117188,11
229.86666870117188,11
229.25,11
213.78334045410156,11
223.4166717529297,11
244.26666259765625,11
223.36666870117188,11
226.38333129882812,11
223.3333282470703,11
228.4166717529297,11
212.28334045410156,11
205.26666259765625,11
223.21665954589844,11
211.68333435058594,11
256.25,11
223.06666564941406,11
206.21665954589844,11
223.01666259765625,11
209.31666564941406,11
228.81666564941406,11
269.5333251953125,11
228.9499969482422,11
212.39999389648438,11
246.73333740234375,11
239.60000610351562,11
229.18333435058594,11
220.18333435058594,11
274.6499938964844,11
229.98333740234375,11
272.04998779296875,11
235.0500030517578,11
385.0,11
245.5500030517578,11
218.06666564941406,11
217.96665954589844,11
237.8000030517578,11
237.76666259765625,11
235.28334045410156,11
196.81666564941406,11
217.81666564941406,11
208.3333282470703,11
250.18333435058594,11
235.38333129882812,11
243.3333282470703,11
358.0,11
235.5,11
235.51666259765625,11
243.36666870117188,11
202.86666870117188,11
217.60000610351562,11
235.63333129882812,11
208.36666870117188,11
203.28334045410156,11
203.36666870117188,11
250.39999389648438,11
235.03334045410156,11
381.0,11
1559.0,11
260.6000061035156,11
218.76666259765625,11
238.14999389648438,11
234.11666870117188,11
234.18333435058594,11
260.3999938964844,11
238.10000610351562,11
208.11666870117188,11
218.46665954589844,11
237.96665954589844,11
266.75,11
258.26666259765625,11
253.26666259765625,11
234.88333129882812,11
234.89999389648438,11
243.1666717529297,11
234.93333435058594,11
218.23333740234375,11
253.28334045410156,11
268.73333740234375,11
235.8000030517578,11
217.4499969482422,11
235.81666564941406,11
267.25,11
216.61666870117188,11
386.0,11
211.98333740234375,11
236.63333129882812,11
237.28334045410156,11
216.51666259765625,11
236.75,11
249.6666717529297,11
245.23333740234375,11
448.0,11
236.86666870117188,11
216.35000610351562,11
216.3333282470703,11
237.1999969482422,11
258.76666259765625,11
216.26666259765625,11
201.23333740234375,11
254.71665954589844,11
245.1666717529297,11
258.6666564941406,11
236.4499969482422,11
382.0,11
237.35000610351562,11
236.03334045410156,11
268.9166564941406,11
270.3500061035156,11
202.48333740234375,11
253.61666870117188,11
235.9166717529297,11
217.31666564941406,11
237.48333740234375,11
212.9499969482422,11
198.8000030517578,11
215.88333129882812,11
437.0,11
236.0833282470703,11
267.4333190917969,11
236.10000610351562,11
236.11666870117188,11
199.43333435058594,11
411.0,11
243.53334045410156,11
215.9166717529297,11
243.5833282470703,11
233.8333282470703,11
225.53334045410156,11
233.38333129882812,11
253.85000610351562,11
211.5,11
232.60000610351562,11
213.21665954589844,11
250.5,11
238.38333129882812,11
242.73333740234375,11
233.39999389648438,11
232.71665954589844,11
299.70001220703125,11
232.76666259765625,11
233.28334045410156,11
261.3166809082031,11
238.31666564941406,11
219.75,11
261.26666259765625,11
192.76666259765625,11
250.63333129882812,11
233.18333435058594,11
273.3666687011719,11
261.25,11
211.10000610351562,11
248.93333435058594,11
213.1666717529297,11
255.48333740234375,11
219.14999389648438,11
219.5833282470703,11
219.10000610351562,11
252.88333129882812,11
233.73333740234375,11
233.64999389648438,11
220.01666259765625,11
238.63333129882812,11
269.4166564941406,11
209.10000610351562,11
242.68333435058594,11
232.56666564941406,11
193.60000610351562,11
233.63333129882812,11
231.6666717529297,10
244.6999969482422,10
235.98333740234375,10
259.2833251953125,10
261.54998779296875,10
235.9499969482422,10
269.1499938964844,10
431.0,10
258.7166748046875,10
238.88333129882812,10
236.96665954589844,10
232.86666870117188,10
212.63333129882812,10
247.13333129882812,10
261.8333435058594,10
237.46665954589844,10
259.2166748046875,10
252.13333129882812,10
236.0500030517578,10
232.89999389648438,10
227.35000610351562,10
299.3333435058594,10
212.75,10
259.3666687011719,10
261.6833190917969,10
232.26666259765625,10
231.5500030517578,10
231.56666564941406,10
263.73333740234375,10
210.43333435058594,10
227.68333435058594,10
231.5833282470703,10
227.61666870117188,10
231.63333129882812,10
227.5833282470703,10
375.0,10
257.26666259765625,10
247.0500030517578,10
227.51666259765625,10
240.10000610351562,10
259.29998779296875,10
264.3500061035156,10
213.18333435058594,10
